0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.7535238265991211,0.27324366569519043,1.1670883992564995e-07,0.7744203805923462,0.2526831030845642,-0.0014146716566756368,0.8043161630630493,0.2131076455116272,0.0005084277363494039,0.8290274739265442,0.18578459322452545,0.001460160012356937,0.8441707491874695,0.16451555490493774,0.005904527846723795,0.7842752933502197,0.1556309461593628,0.004276479594409466,0.8259934782981873,0.10091064125299454,-0.006982500199228525,0.8535698056221008,0.10234711319208145,-0.013796506449580193,0.8619561195373535,0.12176361680030823,-0.013690005987882614,0.7793450951576233,0.15037532150745392,0.004024730529636145,0.8213863372802734,0.09774191677570343,-0.0020044250413775444,0.8487281799316406,0.10372158885002136,-0.006206697318702936,0.8583292365074158,0.12089458107948303,-0.00724725192412734,0.780590832233429,0.14946585893630981,0.002278226427733898,0.8212226629257202,0.10510566830635071,0.0001717529521556571,0.8443915247917175,0.11046774685382843,-0.0012669649440795183,0.852581262588501,0.12343473732471466,-0.0011242381297051907,0.7874600291252136,0.15180696547031403,0.0001127191717387177,0.8200360536575317,0.11534642428159714,0.0008200520533137023,0.8420125246047974,0.11296778917312622,0.0022926859091967344,0.851047158241272,0.11952438205480576,0.004475025460124016,A
0.7452923059463501,0.2656388580799103,1.9267709205905703e-07,0.773947536945343,0.24836111068725586,-0.006389197893440723,0.8077225685119629,0.20993077754974365,-0.008446082472801208,0.8336307406425476,0.18221884965896606,-0.0109784584492445,0.851462185382843,0.1578272432088852,-0.010692384093999863,0.7778603434562683,0.15736447274684906,-0.005555975250899792,0.8139873743057251,0.10069730132818222,-0.0218688752502203,0.847235381603241,0.10003261268138885,-0.0328197106719017,0.8637006282806396,0.11790896952152252,-0.03568142652511597,0.7683206796646118,0.15166161954402924,-0.0054425387643277645,0.8048275113105774,0.09959147870540619,-0.016603311523795128,0.8393846750259399,0.10073856264352798,-0.024151969701051712,0.8584235906600952,0.11555612832307816,-0.02758209966123104,0.7663323879241943,0.14949694275856018,-0.006992472801357508,0.8031866550445557,0.10560917854309082,-0.013195277191698551,0.8345406651496887,0.10536764562129974,-0.016657313331961632,0.8526368141174316,0.11553975939750671,-0.01775851845741272,0.7697153687477112,0.15060855448246002,-0.009384889155626297,0.8006611466407776,0.1141558587551117,-0.011137653142213821,0.8281568884849548,0.10840309411287308,-0.010404654778540134,0.8442660570144653,0.11401515454053879,-0.008793949149549007,A
0.8389876484870911,0.2899418771266937,-4.476776211959077e-07,0.844161331653595,0.26067280769348145,-0.0016623667906969786,0.8579279780387878,0.22183756530284882,-0.0026055830530822277,0.8663420081138611,0.19156241416931152,-0.005476090591400862,0.8714682459831238,0.16810442507266998,-0.006547553930431604,0.918072521686554,0.20113524794578552,0.003430712968111038,0.9137681722640991,0.15538498759269714,-0.01006991509348154,0.8841844201087952,0.14456821978092194,-0.022076740860939026,0.8591058254241943,0.15682806074619293,-0.027866853401064873,0.9198753237724304,0.19810457527637482,-0.0007777838036417961,0.9140912294387817,0.15455743670463562,-0.009197129867970943,0.8857830166816711,0.14380256831645966,-0.016485650092363358,0.8610756993293762,0.15218354761600494,-0.020657511427998543,0.9141526222229004,0.19597968459129333,-0.0065559339709579945,0.9102794528007507,0.15475568175315857,-0.014097552746534348,0.8830459117889404,0.14346805214881897,-0.017068520188331604,0.8605102300643921,0.14997947216033936,-0.017920928075909615,0.9022245407104492,0.19441135227680206,-0.012738783843815327,0.8954898118972778,0.15686334669589996,-0.019782233983278275,0.8766816258430481,0.14377683401107788,-0.020320501178503036,0.8589014410972595,0.14660805463790894,-0.018193695694208145,A
0.760676383972168,0.26405489444732666,-2.6570477373866197e-08,0.7837257385253906,0.25135692954063416,-0.010057268664240837,0.8184294700622559,0.2151506096124649,-0.011786933057010174,0.8485763072967529,0.18884916603565216,-0.013525234535336494,0.868645429611206,0.16658440232276917,-0.011304090730845928,0.8042719960212708,0.14915426075458527,-0.008020469918847084,0.857106626033783,0.1034761518239975,-0.024350736290216446,0.8749223351478577,0.12139807641506195,-0.03282257914543152,0.8680503368377686,0.14879865944385529,-0.03225591406226158,0.7988530397415161,0.14318855106830597,-0.004782374948263168,0.8529587984085083,0.10061885416507721,-0.01659720577299595,0.8711059093475342,0.12465910613536835,-0.021726757287979126,0.8645316362380981,0.15042132139205933,-0.021373126655817032,0.7991959452629089,0.14295083284378052,-0.0034034540876746178,0.849982500076294,0.10686290264129639,-0.012222744524478912,0.8645594716072083,0.1283455789089203,-0.014911067672073841,0.8581616878509521,0.14989811182022095,-0.013232175260782242,0.8044645190238953,0.14629176259040833,-0.002683191793039441,0.845130205154419,0.11321946978569031,-0.008395382203161716,0.8619624376296997,0.12517598271369934,-0.00829512719064951,0.8585584759712219,0.14247530698776245,-0.005337901413440704,A
0.8128849267959595,0.29877233505249023,-8.426864184229999e-08,0.8216362595558167,0.27009859681129456,-0.0038190351333469152,0.8510086536407471,0.22689461708068848,-0.00212808046489954,0.8788409233093262,0.19808387756347656,-0.0019574917387217283,0.896608293056488,0.17401409149169922,0.0007463489891961217,0.8539592623710632,0.1821509301662445,0.008868497796356678,0.8905266523361206,0.14408281445503235,-0.0031295781955122948,0.8993037343025208,0.1409166157245636,-0.01270656194537878,0.8883431553840637,0.15060481429100037,-0.015156853944063187,0.8605651259422302,0.18583515286445618,0.007824237458407879,0.8962060809135437,0.15200288593769073,-0.00035835246671922505,0.9055538773536682,0.15098881721496582,-0.00805738102644682,0.8952808976173401,0.15670689940452576,-0.011440213769674301,0.8659876585006714,0.19169233739376068,0.004453792702406645,0.90167236328125,0.16115498542785645,-0.0033246970269829035,0.9075949192047119,0.1615431308746338,-0.007038621231913567,0.8958805799484253,0.1649380624294281,-0.007093262393027544,0.8711251020431519,0.19878430664539337,0.0006017916603013873,0.9022930264472961,0.16754896938800812,-0.0038190106861293316,0.9112333059310913,0.16326838731765747,-0.003197256475687027,0.9039510488510132,0.16407501697540283,-0.0008354127057828009,A
0.823737621307373,0.29562756419181824,-2.405989221188065e-07,0.8313393592834473,0.2731379568576813,-0.009673918597400188,0.8609178066253662,0.23829561471939087,-0.008643032982945442,0.8862324953079224,0.2123127579689026,-0.008024868555366993,0.9017333984375,0.1894979029893875,-0.004730782937258482,0.8833926916122437,0.2128198742866516,0.005866086110472679,0.901218056678772,0.17406423389911652,-0.007893840782344341,0.8872143030166626,0.15610086917877197,-0.0194393303245306,0.8663259744644165,0.15549150109291077,-0.02393558993935585,0.8873255252838135,0.2118026316165924,0.007105238735675812,0.9092214107513428,0.17833726108074188,-0.002078126184642315,0.8955429792404175,0.1610390692949295,-0.009127003140747547,0.8750420808792114,0.15791021287441254,-0.011728699319064617,0.8879678249359131,0.2123326063156128,0.0051976158283650875,0.9107996225357056,0.18072742223739624,-0.005072875879704952,0.8954271674156189,0.1642186939716339,-0.008843080140650272,0.876004159450531,0.15971341729164124,-0.0082817692309618,0.8864703178405762,0.21382609009742737,0.0019836779683828354,0.903454601764679,0.18380732834339142,-0.0066871242597699165,0.8961362242698669,0.1662863940000534,-0.008505062200129032,0.8819578886032104,0.16062119603157043,-0.006791757419705391,A
0.7745922207832336,0.2475031316280365,-2.1302457753336057e-07,0.7908802628517151,0.23228684067726135,-0.005812604911625385,0.8179936408996582,0.19402822852134705,-0.00663662189617753,0.8390623927116394,0.16334432363510132,-0.009340666234493256,0.8495513200759888,0.1413179486989975,-0.008761256001889706,0.8053539991378784,0.13777941465377808,-0.001899147406220436,0.845927894115448,0.09270209819078445,-0.019396021962165833,0.8442478179931641,0.10956732928752899,-0.02913498505949974,0.8293534517288208,0.13687452673912048,-0.030194638296961784,0.8011832237243652,0.13397835195064545,-0.003192654810845852,0.8427812457084656,0.09224813431501389,-0.017078371718525887,0.8445034027099609,0.11394356191158295,-0.02125600166618824,0.8330597877502441,0.13936346769332886,-0.01962023228406906,0.8008164167404175,0.13368268311023712,-0.006711715366691351,0.8409708142280579,0.09457381069660187,-0.019617628306150436,0.8415882587432861,0.1158457100391388,-0.01874903216958046,0.8304056525230408,0.13973160088062286,-0.013369427993893623,0.8028698563575745,0.13583071529865265,-0.010725193656980991,0.8346201181411743,0.10019952058792114,-0.0196243803948164,0.8385329246520996,0.11297301203012466,-0.016825538128614426,0.8306032419204712,0.13459384441375732,-0.01096376869827509,A
0.7826592326164246,0.2846352756023407,-5.964839289163137e-08,0.8042768239974976,0.2625957131385803,-0.003934643696993589,0.8470789790153503,0.2213999629020691,0.001195329474285245,0.8807898163795471,0.1942434012889862,0.005021275486797094,0.9042336940765381,0.17164137959480286,0.012070843018591404,0.8386185765266418,0.1665927618741989,0.008492889814078808,0.8910865783691406,0.1302150934934616,-0.0037120983470231295,0.9110472798347473,0.14794093370437622,-0.01063499040901661,0.9029415845870972,0.17310063540935516,-0.009752174839377403,0.8429633378982544,0.16808240115642548,0.009243612177670002,0.8937659859657288,0.13441862165927887,0.0011807783739641309,0.9116174578666687,0.15557058155536652,-0.0044545019045472145,0.9043492674827576,0.17683392763137817,-0.005334880668669939,0.8486665487289429,0.17425629496574402,0.007540311198681593,0.897702693939209,0.1457671970129013,-0.0005391193553805351,0.9104660153388977,0.16518083214759827,-0.004124860744923353,0.9011206030845642,0.1821991205215454,-0.003330809995532036,0.8565082550048828,0.1825622320175171,0.005592677276581526,0.8997949957847595,0.15223009884357452,-0.0007024931837804615,0.912854790687561,0.16418689489364624,-0.0008130207424983382,0.9046510457992554,0.17879019677639008,0.0018684642855077982,A
0.5628177523612976,0.3479561507701874,1.8664688639091764e-07,0.5797114968299866,0.33042681217193604,-6.379275873769075e-05,0.6011643409729004,0.3106325566768646,-0.002074918244034052,0.6144245862960815,0.29326537251472473,-0.005745783913880587,0.6219279766082764,0.2771880626678467,-0.009934687055647373,0.6381602883338928,0.30011746287345886,-0.0023078839294612408,0.6706807613372803,0.27526918053627014,-0.010895530693233013,0.6934053301811218,0.2566198706626892,-0.01898665726184845,0.7091705799102783,0.24261730909347534,-0.024554738774895668,0.6374568939208984,0.2988593280315399,-0.009093171916902065,0.6720983982086182,0.2738785445690155,-0.014672982506453991,0.6932005286216736,0.25461873412132263,-0.021233417093753815,0.7068837285041809,0.23944443464279175,-0.026324987411499023,0.6293156743049622,0.29702961444854736,-0.016633547842502594,0.6577024459838867,0.2720954418182373,-0.02184038795530796,0.6738203167915344,0.2503771185874939,-0.028466995805501938,0.684283435344696,0.23403418064117432,-0.03385108336806297,0.6148940920829773,0.2938249707221985,-0.024445055052638054,0.6204884648323059,0.27189916372299194,-0.030916333198547363,0.6190006136894226,0.25582173466682434,-0.034924738109111786,0.6133904457092285,0.24425554275512695,-0.03747172653675079,C
0.49406126141548157,0.5476892590522766,3.264821941684204e-07,0.5226865410804749,0.5302304029464722,-0.03511415421962738,0.5449036955833435,0.4963456690311432,-0.06049004942178726,0.5610585808753967,0.46626561880111694,-0.08110000938177109,0.5755243301391602,0.4419080317020416,-0.1008797213435173,0.4925917387008667,0.47286924719810486,-0.05796387791633606,0.5051116347312927,0.4212915599346161,-0.08470764011144638,0.5243217945098877,0.4021303057670593,-0.09943508356809616,0.5402392148971558,0.3976752758026123,-0.10647629201412201,0.46985357999801636,0.47134020924568176,-0.0487937405705452,0.48276594281196594,0.4166276454925537,-0.069390669465065,0.5001667141914368,0.40012866258621216,-0.07389166206121445,0.5128816962242126,0.3966148793697357,-0.07572286576032639,0.45680272579193115,0.4716838002204895,-0.04188626632094383,0.4691484570503235,0.4215269982814789,-0.05755441263318062,0.4846377372741699,0.4080658555030823,-0.056659724563360214,0.4970811605453491,0.4033401608467102,-0.05436723679304123,0.4501083791255951,0.4749336540699005,-0.03797219693660736,0.4610275328159332,0.43408623337745667,-0.048043765127658844,0.47500714659690857,0.4193309247493744,-0.04776535555720329,0.48810529708862305,0.41246262192726135,-0.04594412073493004,E
